../Instances/CVRP/X-n327-k20.vrp;9421;29965;0.018328
../Instances/CVRP/X-n327-k20.vrp;9421;29579;0.025177
../Instances/CVRP/X-n327-k20.vrp;9421;29359;0.038557
../Instances/CVRP/X-n327-k20.vrp;9421;29186;0.071403
../Instances/CVRP/X-n327-k20.vrp;9421;29001;0.094498
../Instances/CVRP/X-n327-k20.vrp;9421;28650;0.187458
../Instances/CVRP/X-n327-k20.vrp;9421;28638;0.392438
../Instances/CVRP/X-n327-k20.vrp;9421;28606;0.534675
../Instances/CVRP/X-n327-k20.vrp;9421;28575;0.886039
../Instances/CVRP/X-n327-k20.vrp;9421;28499;0.962695
../Instances/CVRP/X-n327-k20.vrp;9421;28418;1.10249
../Instances/CVRP/X-n327-k20.vrp;9421;28355;1.30875
../Instances/CVRP/X-n327-k20.vrp;9421;28225;1.75798
../Instances/CVRP/X-n327-k20.vrp;9421;28223;2.17689
../Instances/CVRP/X-n327-k20.vrp;9421;28204;2.46192
../Instances/CVRP/X-n327-k20.vrp;9421;28192;2.46856
../Instances/CVRP/X-n327-k20.vrp;9421;28137;2.52226
../Instances/CVRP/X-n327-k20.vrp;9421;28036;2.89617
../Instances/CVRP/X-n327-k20.vrp;9421;27945;4.14421
../Instances/CVRP/X-n327-k20.vrp;9421;27924;4.23447
../Instances/CVRP/X-n327-k20.vrp;9421;27902;4.35036
../Instances/CVRP/X-n327-k20.vrp;9421;27880;4.91087
../Instances/CVRP/X-n327-k20.vrp;9421;27878;6.71144
../Instances/CVRP/X-n327-k20.vrp;9421;27768;6.78067
../Instances/CVRP/X-n327-k20.vrp;9421;27754;10.2819
../Instances/CVRP/X-n327-k20.vrp;9421;27752;13.7646
../Instances/CVRP/X-n327-k20.vrp;9421;27734;17.2841
../Instances/CVRP/X-n327-k20.vrp;9421;27732;18.8564
../Instances/CVRP/X-n327-k20.vrp;9421;27713;19.9274
../Instances/CVRP/X-n327-k20.vrp;9421;27700;25.0586
../Instances/CVRP/X-n327-k20.vrp;9421;27699;25.9336
../Instances/CVRP/X-n327-k20.vrp;9421;27689;26.1435
../Instances/CVRP/X-n327-k20.vrp;9421;27684;29.1378
../Instances/CVRP/X-n327-k20.vrp;9421;27661;29.5306
../Instances/CVRP/X-n327-k20.vrp;9421;27655;31.3077
../Instances/CVRP/X-n327-k20.vrp;9421;27644;35.1144
../Instances/CVRP/X-n327-k20.vrp;9421;27641;36.6351
../Instances/CVRP/X-n327-k20.vrp;9421;27639;37.3226
../Instances/CVRP/X-n327-k20.vrp;9421;27635;38.0249
../Instances/CVRP/X-n327-k20.vrp;9421;27632;40.0666
../Instances/CVRP/X-n327-k20.vrp;9421;27627;40.9478
../Instances/CVRP/X-n327-k20.vrp;9421;27619;43.0435
../Instances/CVRP/X-n327-k20.vrp;9421;27616;43.7335
../Instances/CVRP/X-n327-k20.vrp;9421;27603;69.9769
../Instances/CVRP/X-n327-k20.vrp;9421;27601;71.6417
../Instances/CVRP/X-n327-k20.vrp;9421;27596;73.218
../Instances/CVRP/X-n327-k20.vrp;9421;27576;73.7646
../Instances/CVRP/X-n327-k20.vrp;9421;27561;148.83
../Instances/CVRP/X-n327-k20.vrp;9421;27543;149.808
../Instances/CVRP/X-n327-k20.vrp;9421;27535;154.792
