../Instances/CVRP/X-n344-k43.vrp;9421;44530;0.011741
../Instances/CVRP/X-n344-k43.vrp;9421;44116;0.015666
../Instances/CVRP/X-n344-k43.vrp;9421;43971;0.02005
../Instances/CVRP/X-n344-k43.vrp;9421;43747;0.028185
../Instances/CVRP/X-n344-k43.vrp;9421;43656;0.032554
../Instances/CVRP/X-n344-k43.vrp;9421;43633;0.075099
../Instances/CVRP/X-n344-k43.vrp;9421;43555;0.122975
../Instances/CVRP/X-n344-k43.vrp;9421;43524;0.177487
../Instances/CVRP/X-n344-k43.vrp;9421;43428;0.208066
../Instances/CVRP/X-n344-k43.vrp;9421;43311;0.482178
../Instances/CVRP/X-n344-k43.vrp;9421;43310;0.504695
../Instances/CVRP/X-n344-k43.vrp;9421;43260;0.543053
../Instances/CVRP/X-n344-k43.vrp;9421;43176;0.566537
../Instances/CVRP/X-n344-k43.vrp;9421;43106;0.76181
../Instances/CVRP/X-n344-k43.vrp;9421;43103;1.12141
../Instances/CVRP/X-n344-k43.vrp;9421;43091;1.19992
../Instances/CVRP/X-n344-k43.vrp;9421;43025;1.23917
../Instances/CVRP/X-n344-k43.vrp;9421;42994;1.44388
../Instances/CVRP/X-n344-k43.vrp;9421;42855;1.46009
../Instances/CVRP/X-n344-k43.vrp;9421;42831;1.89663
../Instances/CVRP/X-n344-k43.vrp;9421;42763;2.02729
../Instances/CVRP/X-n344-k43.vrp;9421;42730;2.08014
../Instances/CVRP/X-n344-k43.vrp;9421;42729;2.36962
../Instances/CVRP/X-n344-k43.vrp;9421;42727;3.07497
../Instances/CVRP/X-n344-k43.vrp;9421;42708;3.11981
../Instances/CVRP/X-n344-k43.vrp;9421;42675;3.46883
../Instances/CVRP/X-n344-k43.vrp;9421;42600;4.05961
../Instances/CVRP/X-n344-k43.vrp;9421;42584;4.50269
../Instances/CVRP/X-n344-k43.vrp;9421;42546;4.77076
../Instances/CVRP/X-n344-k43.vrp;9421;42516;5.46465
../Instances/CVRP/X-n344-k43.vrp;9421;42497;6.60203
../Instances/CVRP/X-n344-k43.vrp;9421;42420;7.49333
../Instances/CVRP/X-n344-k43.vrp;9421;42360;10.7109
../Instances/CVRP/X-n344-k43.vrp;9421;42357;11.1998
../Instances/CVRP/X-n344-k43.vrp;9421;42335;11.7694
../Instances/CVRP/X-n344-k43.vrp;9421;42309;11.9766
../Instances/CVRP/X-n344-k43.vrp;9421;42306;12.5915
../Instances/CVRP/X-n344-k43.vrp;9421;42303;13.2304
../Instances/CVRP/X-n344-k43.vrp;9421;42273;13.7495
../Instances/CVRP/X-n344-k43.vrp;9421;42266;14.4651
../Instances/CVRP/X-n344-k43.vrp;9421;42263;15.3223
../Instances/CVRP/X-n344-k43.vrp;9421;42234;15.675
../Instances/CVRP/X-n344-k43.vrp;9421;42231;15.7156
../Instances/CVRP/X-n344-k43.vrp;9421;42227;17.3474
../Instances/CVRP/X-n344-k43.vrp;9421;42216;17.4776
../Instances/CVRP/X-n344-k43.vrp;9421;42208;17.723
../Instances/CVRP/X-n344-k43.vrp;9421;42199;19.2036
../Instances/CVRP/X-n344-k43.vrp;9421;42198;19.2802
../Instances/CVRP/X-n344-k43.vrp;9421;42196;19.8831
../Instances/CVRP/X-n344-k43.vrp;9421;42190;20.3666
../Instances/CVRP/X-n344-k43.vrp;9421;42183;20.8287
../Instances/CVRP/X-n344-k43.vrp;9421;42181;21.0798
../Instances/CVRP/X-n344-k43.vrp;9421;42177;24.8352
../Instances/CVRP/X-n344-k43.vrp;9421;42171;81.1613
../Instances/CVRP/X-n344-k43.vrp;9421;42163;81.3793
../Instances/CVRP/X-n344-k43.vrp;9421;42162;81.4013
../Instances/CVRP/X-n344-k43.vrp;9421;42157;82.3142
../Instances/CVRP/X-n344-k43.vrp;9421;42146;83.6348
../Instances/CVRP/X-n344-k43.vrp;9421;42141;86.7005
../Instances/CVRP/X-n344-k43.vrp;9421;42138;87.9125
../Instances/CVRP/X-n344-k43.vrp;9421;42136;87.9173
../Instances/CVRP/X-n344-k43.vrp;9421;42127;90.8296
../Instances/CVRP/X-n344-k43.vrp;9421;42124;91.0118
../Instances/CVRP/X-n344-k43.vrp;9421;42120;96.0116
../Instances/CVRP/X-n344-k43.vrp;9421;42114;96.1531
../Instances/CVRP/X-n344-k43.vrp;9421;42111;99.9233
../Instances/CVRP/X-n344-k43.vrp;9421;42100;101.097
../Instances/CVRP/X-n344-k43.vrp;9421;42094;102.284
../Instances/CVRP/X-n344-k43.vrp;9421;42093;106.667
../Instances/CVRP/X-n344-k43.vrp;9421;42092;109.778
