../Instances/CVRP/X-n331-k15.vrp;9421;32587;0.015401
../Instances/CVRP/X-n331-k15.vrp;9421;32485;0.084854
../Instances/CVRP/X-n331-k15.vrp;9421;32419;0.254264
../Instances/CVRP/X-n331-k15.vrp;9421;32338;0.322186
../Instances/CVRP/X-n331-k15.vrp;9421;32276;0.519333
../Instances/CVRP/X-n331-k15.vrp;9421;32133;0.646095
../Instances/CVRP/X-n331-k15.vrp;9421;31999;0.881227
../Instances/CVRP/X-n331-k15.vrp;9421;31865;0.951094
../Instances/CVRP/X-n331-k15.vrp;9421;31823;1.25449
../Instances/CVRP/X-n331-k15.vrp;9421;31569;1.34645
../Instances/CVRP/X-n331-k15.vrp;9421;31562;1.61803
../Instances/CVRP/X-n331-k15.vrp;9421;31555;2.55385
../Instances/CVRP/X-n331-k15.vrp;9421;31551;2.71719
../Instances/CVRP/X-n331-k15.vrp;9421;31546;3.00771
../Instances/CVRP/X-n331-k15.vrp;9421;31533;3.46824
../Instances/CVRP/X-n331-k15.vrp;9421;31528;3.79258
../Instances/CVRP/X-n331-k15.vrp;9421;31496;3.90732
../Instances/CVRP/X-n331-k15.vrp;9421;31453;3.93228
../Instances/CVRP/X-n331-k15.vrp;9421;31429;4.67251
../Instances/CVRP/X-n331-k15.vrp;9421;31424;4.99469
../Instances/CVRP/X-n331-k15.vrp;9421;31419;5.36835
../Instances/CVRP/X-n331-k15.vrp;9421;31415;5.44024
../Instances/CVRP/X-n331-k15.vrp;9421;31412;6.13942
../Instances/CVRP/X-n331-k15.vrp;9421;31345;6.83703
../Instances/CVRP/X-n331-k15.vrp;9421;31337;9.99138
../Instances/CVRP/X-n331-k15.vrp;9421;31329;10.0388
../Instances/CVRP/X-n331-k15.vrp;9421;31261;14.0843
../Instances/CVRP/X-n331-k15.vrp;9421;31237;16.4671
../Instances/CVRP/X-n331-k15.vrp;9421;31226;20.418
../Instances/CVRP/X-n331-k15.vrp;9421;31209;27.0212
../Instances/CVRP/X-n331-k15.vrp;9421;31206;31.4855
../Instances/CVRP/X-n331-k15.vrp;9421;31193;36.2124
../Instances/CVRP/X-n331-k15.vrp;9421;31192;36.754
../Instances/CVRP/X-n331-k15.vrp;9421;31171;40.8897
../Instances/CVRP/X-n331-k15.vrp;9421;31170;58.4472
../Instances/CVRP/X-n331-k15.vrp;9421;31165;58.9774
../Instances/CVRP/X-n331-k15.vrp;9421;31152;60.6992
../Instances/CVRP/X-n331-k15.vrp;9421;31139;68.7593
../Instances/CVRP/X-n331-k15.vrp;9421;31133;77.2508
../Instances/CVRP/X-n331-k15.vrp;9421;31131;78.4209
../Instances/CVRP/X-n331-k15.vrp;9421;31128;84.2637
../Instances/CVRP/X-n331-k15.vrp;9421;31123;87.4624
../Instances/CVRP/X-n331-k15.vrp;9421;31121;89.2007
../Instances/CVRP/X-n331-k15.vrp;9421;31119;92.2691
../Instances/CVRP/X-n331-k15.vrp;9421;31116;93.2448
../Instances/CVRP/X-n331-k15.vrp;9421;31105;94.3023
../Instances/CVRP/X-n331-k15.vrp;9421;31103;102.873
