../Instances/CVRP/X-n351-k40.vrp;9421;27555;0.01601
../Instances/CVRP/X-n351-k40.vrp;9421;27493;0.020912
../Instances/CVRP/X-n351-k40.vrp;9421;27428;0.025577
../Instances/CVRP/X-n351-k40.vrp;9421;27186;0.030919
../Instances/CVRP/X-n351-k40.vrp;9421;27149;0.085239
../Instances/CVRP/X-n351-k40.vrp;9421;27038;0.444402
../Instances/CVRP/X-n351-k40.vrp;9421;26986;0.589476
../Instances/CVRP/X-n351-k40.vrp;9421;26876;0.735432
../Instances/CVRP/X-n351-k40.vrp;9421;26831;0.906612
../Instances/CVRP/X-n351-k40.vrp;9421;26810;1.14098
../Instances/CVRP/X-n351-k40.vrp;9421;26790;1.41941
../Instances/CVRP/X-n351-k40.vrp;9421;26749;1.67698
../Instances/CVRP/X-n351-k40.vrp;9421;26692;1.73892
../Instances/CVRP/X-n351-k40.vrp;9421;26666;2.00978
../Instances/CVRP/X-n351-k40.vrp;9421;26642;2.14385
../Instances/CVRP/X-n351-k40.vrp;9421;26573;2.25852
../Instances/CVRP/X-n351-k40.vrp;9421;26560;2.49389
../Instances/CVRP/X-n351-k40.vrp;9421;26532;2.58186
../Instances/CVRP/X-n351-k40.vrp;9421;26505;2.79267
../Instances/CVRP/X-n351-k40.vrp;9421;26473;3.72661
../Instances/CVRP/X-n351-k40.vrp;9421;26427;4.39093
../Instances/CVRP/X-n351-k40.vrp;9421;26420;5.13732
../Instances/CVRP/X-n351-k40.vrp;9421;26415;5.28697
../Instances/CVRP/X-n351-k40.vrp;9421;26400;5.54301
../Instances/CVRP/X-n351-k40.vrp;9421;26363;5.62344
../Instances/CVRP/X-n351-k40.vrp;9421;26355;7.36487
../Instances/CVRP/X-n351-k40.vrp;9421;26346;7.76634
../Instances/CVRP/X-n351-k40.vrp;9421;26308;8.35035
../Instances/CVRP/X-n351-k40.vrp;9421;26297;8.84916
../Instances/CVRP/X-n351-k40.vrp;9421;26286;9.60946
../Instances/CVRP/X-n351-k40.vrp;9421;26266;9.72295
../Instances/CVRP/X-n351-k40.vrp;9421;26263;10.4297
../Instances/CVRP/X-n351-k40.vrp;9421;26228;10.5118
../Instances/CVRP/X-n351-k40.vrp;9421;26195;13.0501
../Instances/CVRP/X-n351-k40.vrp;9421;26167;15.0757
../Instances/CVRP/X-n351-k40.vrp;9421;26161;18.87
../Instances/CVRP/X-n351-k40.vrp;9421;26158;26.6998
../Instances/CVRP/X-n351-k40.vrp;9421;26105;30.8694
../Instances/CVRP/X-n351-k40.vrp;9421;26095;40.8595
../Instances/CVRP/X-n351-k40.vrp;9421;26094;41.5126
../Instances/CVRP/X-n351-k40.vrp;9421;26093;42.8742
../Instances/CVRP/X-n351-k40.vrp;9421;26088;45.5181
../Instances/CVRP/X-n351-k40.vrp;9421;26079;53.5637
../Instances/CVRP/X-n351-k40.vrp;9421;26078;56.0265
../Instances/CVRP/X-n351-k40.vrp;9421;26073;58.8536
../Instances/CVRP/X-n351-k40.vrp;9421;26066;58.8635
../Instances/CVRP/X-n351-k40.vrp;9421;26062;59.0552
../Instances/CVRP/X-n351-k40.vrp;9421;26061;66.2434
../Instances/CVRP/X-n351-k40.vrp;9421;26056;68.5063
../Instances/CVRP/X-n351-k40.vrp;9421;26045;71.4314
../Instances/CVRP/X-n351-k40.vrp;9421;26043;71.9079
../Instances/CVRP/X-n351-k40.vrp;9421;26042;74.3261
../Instances/CVRP/X-n351-k40.vrp;9421;26041;75.8577
../Instances/CVRP/X-n351-k40.vrp;9421;26040;79.761
../Instances/CVRP/X-n351-k40.vrp;9421;26039;80.6786
../Instances/CVRP/X-n351-k40.vrp;9421;26031;87.5936
../Instances/CVRP/X-n351-k40.vrp;9421;26028;87.6225
../Instances/CVRP/X-n351-k40.vrp;9421;26027;96.5125
../Instances/CVRP/X-n351-k40.vrp;9421;26024;107.197
../Instances/CVRP/X-n351-k40.vrp;9421;26000;107.943
../Instances/CVRP/X-n351-k40.vrp;9421;25998;110.053
../Instances/CVRP/X-n351-k40.vrp;9421;25995;112.477
../Instances/CVRP/X-n351-k40.vrp;9421;25991;112.495
../Instances/CVRP/X-n351-k40.vrp;9421;25989;121.215
../Instances/CVRP/X-n351-k40.vrp;9421;25988;123.215
../Instances/CVRP/X-n351-k40.vrp;9421;25987;126.722
../Instances/CVRP/X-n351-k40.vrp;9421;25985;134.578
../Instances/CVRP/X-n351-k40.vrp;9421;25984;149.659
../Instances/CVRP/X-n351-k40.vrp;9421;25983;155.658
../Instances/CVRP/X-n351-k40.vrp;9421;25981;156.87
../Instances/CVRP/X-n351-k40.vrp;9421;25979;182.413
../Instances/CVRP/X-n351-k40.vrp;9421;25977;218.12
../Instances/CVRP/X-n351-k40.vrp;9421;25975;218.563
../Instances/CVRP/X-n351-k40.vrp;9421;25969;470.988
../Instances/CVRP/X-n351-k40.vrp;9421;25968;471.415
../Instances/CVRP/X-n351-k40.vrp;9421;25967;473.158
../Instances/CVRP/X-n351-k40.vrp;9421;25965;474.678
../Instances/CVRP/X-n351-k40.vrp;9421;25962;476.369
