../Instances/CVRP/X-n336-k84.vrp;9421;144206;0.017552
../Instances/CVRP/X-n336-k84.vrp;9421;143522;0.084378
../Instances/CVRP/X-n336-k84.vrp;9421;142886;0.173409
../Instances/CVRP/X-n336-k84.vrp;9421;142333;0.409129
../Instances/CVRP/X-n336-k84.vrp;9421;141704;1.31801
../Instances/CVRP/X-n336-k84.vrp;9421;141032;1.90118
../Instances/CVRP/X-n336-k84.vrp;9421;140906;6.59235
../Instances/CVRP/X-n336-k84.vrp;9421;140888;9.63523
../Instances/CVRP/X-n336-k84.vrp;9421;140820;10.1805
../Instances/CVRP/X-n336-k84.vrp;9421;140731;11.5306
../Instances/CVRP/X-n336-k84.vrp;9421;140728;13.6104
../Instances/CVRP/X-n336-k84.vrp;9421;140682;16.1596
../Instances/CVRP/X-n336-k84.vrp;9421;140588;20.4227
../Instances/CVRP/X-n336-k84.vrp;9421;140578;20.9778
../Instances/CVRP/X-n336-k84.vrp;9421;140400;24.4357
../Instances/CVRP/X-n336-k84.vrp;9421;140224;31.9839
../Instances/CVRP/X-n336-k84.vrp;9421;140160;37.1714
../Instances/CVRP/X-n336-k84.vrp;9421;140117;39.5819
../Instances/CVRP/X-n336-k84.vrp;9421;140116;45.9119
../Instances/CVRP/X-n336-k84.vrp;9421;140115;46.1219
../Instances/CVRP/X-n336-k84.vrp;9421;140036;47.9573
../Instances/CVRP/X-n336-k84.vrp;9421;139980;52.7896
../Instances/CVRP/X-n336-k84.vrp;9421;139898;52.9623
../Instances/CVRP/X-n336-k84.vrp;9421;139890;57.4791
../Instances/CVRP/X-n336-k84.vrp;9421;139880;57.6098
../Instances/CVRP/X-n336-k84.vrp;9421;139822;57.775
../Instances/CVRP/X-n336-k84.vrp;9421;139807;58.8247
../Instances/CVRP/X-n336-k84.vrp;9421;139802;59.2311
../Instances/CVRP/X-n336-k84.vrp;9421;139798;59.8634
../Instances/CVRP/X-n336-k84.vrp;9421;139713;60.4137
../Instances/CVRP/X-n336-k84.vrp;9421;139710;62.8602
../Instances/CVRP/X-n336-k84.vrp;9421;139709;62.9615
../Instances/CVRP/X-n336-k84.vrp;9421;139693;65.4364
../Instances/CVRP/X-n336-k84.vrp;9421;139660;66.0149
../Instances/CVRP/X-n336-k84.vrp;9421;139652;68.9802
../Instances/CVRP/X-n336-k84.vrp;9421;139601;69.7691
../Instances/CVRP/X-n336-k84.vrp;9421;139600;71.9101
../Instances/CVRP/X-n336-k84.vrp;9421;139580;73.8076
../Instances/CVRP/X-n336-k84.vrp;9421;139575;73.9922
../Instances/CVRP/X-n336-k84.vrp;9421;139572;77.4112
../Instances/CVRP/X-n336-k84.vrp;9421;139571;98.2683
../Instances/CVRP/X-n336-k84.vrp;9421;139537;99.4752
../Instances/CVRP/X-n336-k84.vrp;9421;139534;129.92
../Instances/CVRP/X-n336-k84.vrp;9421;139514;132.49
../Instances/CVRP/X-n336-k84.vrp;9421;139505;133.323
../Instances/CVRP/X-n336-k84.vrp;9421;139501;133.899
../Instances/CVRP/X-n336-k84.vrp;9421;139499;145.135
../Instances/CVRP/X-n336-k84.vrp;9421;139474;145.62
../Instances/CVRP/X-n336-k84.vrp;9421;139452;146.975
../Instances/CVRP/X-n336-k84.vrp;9421;139451;154.886
../Instances/CVRP/X-n336-k84.vrp;9421;139433;158.946
../Instances/CVRP/X-n336-k84.vrp;9421;139385;185.39
../Instances/CVRP/X-n336-k84.vrp;9421;139381;188.257
../Instances/CVRP/X-n336-k84.vrp;9421;139354;196.992
../Instances/CVRP/X-n336-k84.vrp;9421;139350;597.39
